Nome do Clube,Estado,Nome do Técnico,Nacionalidade do Técnico,Tipo de Vínculo,Estreia,Data Início,Data Fim,Vitórias,Empates,Derrotas,Tipo Transação Entrada,Tipo Transação Saída,Eventos
Figueirense,SC,Abel Ribeiro,Brasil,2,False,2012-07-22,2012-07-22,0,0,1,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2012', 'tipo_evento': 3, 'data': '2012-07-22'}]"
Figueirense,SC,Hélio dos Anjos,Brasil,1,False,2012-07-23,2012-08-24,1,2,6,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa Sul-Americana para o Atlético-GO', 'tipo_evento': 2, 'data': '2012-08-23'}, {'nome': 'Rebaixamento para a Série B em 2012', 'tipo_evento': 3, 'data': '2012-08-19'}]"
Figueirense,SC,Abel Ribeiro,Brasil,2,False,2012-08-26,2012-08-29,1,0,1,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2012', 'tipo_evento': 3, 'data': '2012-08-29'}]"
Figueirense,SC,Marcio Goiano,Brasil,1,False,2012-08-28,2012-11-05,4,3,7,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2012', 'tipo_evento': 3, 'data': '2012-11-05'}]"
Figueirense,SC,Adilson Batista,Brasil,1,False,2012-11-08,2013-08-18,19,9,13,1,1.0,"[{'nome': 'Eliminação na semifinal do Catarinense para a Chapecoense', 'tipo_evento': 2, 'data': '2013-05-04'}, {'nome': 'Eliminação na terceira fase da Copa do Brasil para o Botafogo', 'tipo_evento': 2, 'data': '2013-07-24'}]"
Figueirense,SC,Fernando Gil,Brasil,2,False,2012-11-11,2012-12-02,0,1,3,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2012', 'tipo_evento': 3, 'data': '2012-12-02'}]"
Figueirense,SC,Vinícius Eutrópio,Brasil,1,False,2013-08-19,2014-04-30,20,10,13,1,1.0,"[{'nome': 'Campeão Catarinense de 2014', 'tipo_evento': 1, 'data': '2014-03-30'}]"
Figueirense,SC,Guto Ferreira,Brasil,1,False,2014-04-30,2014-07-24,3,1,7,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil para o Bragantino', 'tipo_evento': 2, 'data': '2014-07-22'}]"
Figueirense,SC,Argel Fuchs,Brasil,1,False,2014-07-24,2015-08-13,31,20,21,2,3.0,"[{'nome': 'Campeão Catarinense de 2015', 'tipo_evento': 1, 'data': '2015-05-03'}]"
Figueirense,SC,Hudson Coutinho,Brasil,2,False,2015-08-16,2015-08-19,0,1,1,1,1.0,[]
Figueirense,SC,René Simões,Brasil,1,False,2015-08-17,2015-09-17,3,1,4,1,1.0,[]
Figueirense,SC,Hudson Coutinho,Brasil,1,False,2015-09-19,2016-02-17,6,6,9,1,1.0,"[{'nome': 'Eliminação nas quartas de final da Copa do Brasil para o Santos', 'tipo_evento': 2, 'data': '2015-10-01'}]"
Figueirense,SC,Tuca Guimarães,Brasil,2,False,2016-02-21,2016-02-21,0,0,1,1,1.0,[]
Figueirense,SC,Vinícius Eutrópio,Brasil,1,False,2016-02-22,2016-07-11,12,10,8,1,1.0,"[{'nome': 'Eliminação na primeira fase do Catarinense', 'tipo_evento': 2, 'data': '2016-04-23'}, {'nome': 'Eliminação na Primeira fase da Primeira Liga', 'tipo_evento': 2, 'data': '2016-03-09'}, {'nome': 'Rebaixamento para a Série B em 2016', 'tipo_evento': 3, 'data': '2016-07-11'}]"
Figueirense,SC,Argel Fuchs,Brasil,1,False,2016-07-12,2016-08-21,1,4,3,1,1.0,"[{'nome': 'Eliminação na terceira fase da Copa do Brasil para a Ponte Preta', 'tipo_evento': 2, 'data': '2016-07-27'}, {'nome': 'Rebaixamento para a Série B em 2016', 'tipo_evento': 3, 'data': '2016-08-21'}]"
Figueirense,SC,Tuca Guimarães,Brasil,2,False,2016-08-24,2016-09-18,3,1,4,1,1.0,"[{'nome': 'Eliminação na segunda fase da Copa Sul-Americana para o Flamengo', 'tipo_evento': 2, 'data': '2016-08-31'}, {'nome': 'Rebaixamento para a Série B em 2016', 'tipo_evento': 3, 'data': '2016-09-18'}]"
Figueirense,SC,Marquinhos Santos,Brasil,1,False,2016-09-19,2017-02-16,4,4,11,1,1.0,"[{'nome': 'Eliminação na primeira fase da Copa do Brasil para o Rio Branco-AC', 'tipo_evento': 2, 'data': '2017-02-16'}, {'nome': 'Rebaixamento para a Série B em 2016', 'tipo_evento': 3, 'data': '2016-12-11'}]"
Figueirense,SC,Márcio Coelho,Brasil,2,False,2017-02-19,2017-02-19,0,1,0,1,1.0,[]
Figueirense,SC,Marcio Goiano,Brasil,1,False,2017-02-20,2017-06-14,4,9,8,1,1.0,"[{'nome': 'Eliminação na Primeira fase da Primeira Liga', 'tipo_evento': 2, 'data': '2017-04-20'}, {'nome': 'Eliminação na primeira fase do Catarinense', 'tipo_evento': 2, 'data': '2017-04-23'}]"
Figueirense,SC,Marcelo Cabo,Brasil,1,False,2017-06-15,2017-07-29,2,2,6,1,1.0,[]
Figueirense,SC,Márcio Coelho,Brasil,2,False,2017-08-01,2017-08-05,1,1,0,1,1.0,[]
Figueirense,SC,Milton Cruz,Brasil,1,False,2017-08-07,2018-10-09,31,21,16,1,1.0,"[{'nome': 'Campeão Catarinense de 2018 sobre a Chapecoense', 'tipo_evento': 1, 'data': '2018-04-08'}, {'nome': 'Eliminação na terceira fase da Copa do Brasil de 2018 para o Atlético-MG', 'tipo_evento': 2, 'data': '2018-03-14'}]"
Figueirense,SC,Rogério Micale,Brasil,1,False,2018-10-09,2018-11-28,1,5,6,1,1.0,[]
Figueirense,SC,Hemerson Maria,Brasil,1,False,2018-11-28,2019-07-29,14,14,6,1,2.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil de 2019 para o Luverdense', 'tipo_evento': 2, 'data': '2019-02-20'}, {'nome': 'Eliminação na semifinal do Catarinense de 2019 para a Chapecoense', 'tipo_evento': 2, 'data': '2019-04-14'}, {'nome': 'Campeão da Recopa Catarinense de 2019 sobre o Brusque', 'tipo_evento': 1, 'data': '2019-07-04'}]"
Figueirense,SC,Márcio Coelho,Brasil,2,False,2019-07-30,2019-07-30,0,1,0,1,1.0,[]
Figueirense,SC,Evandro Guimarães,Brasil,2,False,2019-08-01,2019-08-03,0,1,0,1,1.0,[]
Figueirense,SC,Vinícius Eutrópio,Brasil,1,False,2019-08-04,2019-09-17,0,3,5,1,1.0,[]
Figueirense,SC,Márcio Coelho,Brasil,2,False,2019-09-18,2019-10-15,1,5,7,1,1.0,[]
Figueirense,SC,Pintado,Brasil,1,False,2019-10-16,2019-12-07,2,7,0,1,4.0,[]
Figueirense,SC,Márcio Coelho,Brasil,1,False,2019-12-11,2020-08-27,9,4,6,1,1.0,"[{'nome': 'Eliminação nas quartas de final do Catarinense de 2020 para o Juventus-SC', 'tipo_evento': 2, 'data': '2020-07-29'}, {'nome': 'Eliminação na terceira fase da Copa do Brasil de 2020 para o Fluminense', 'tipo_evento': 2, 'data': '2020-08-25'}, {'nome': 'Rebaixamento para a Série C em 2020', 'tipo_evento': 3, 'data': '2020-08-27'}]"
Figueirense,SC,Elano,Brasil,1,False,2020-08-27,2020-11-13,3,6,8,1,1.0,"[{'nome': 'Rebaixamento para a Série C em 2020', 'tipo_evento': 3, 'data': '2020-11-13'}]"
Figueirense,SC,Jorginho Cantinflas,Brasil,1,False,2020-11-14,2021-11-18,22,18,20,1,4.0,"[{'nome': 'Rebaixamento para a Série C em 2020', 'tipo_evento': 3, 'data': '2021-01-26'}, {'nome': 'Eliminação na primeira fase da Copa do Brasil de 2021 para o FC Cascavel', 'tipo_evento': 2, 'data': '2021-03-18'}, {'nome': 'Eliminação nas quartas de final do Catarinense de 2021 para a Chapecoense', 'tipo_evento': 2, 'data': '2021-05-12'}, {'nome': 'Eliminação na primeira fase da Série C 2021', 'tipo_evento': 2, 'data': '2021-09-19'}, {'nome': 'Campeão da Copa Santa Catarina 2021 sobre o Juventus-SC', 'tipo_evento': 1, 'data': '2021-11-18'}]"
Figueirense,SC,Júnior Rocha,Brasil,1,False,2021-11-23,2022-11-02,21,19,15,1,4.0,"[{'nome': 'Eliminação na segunda fase da Copa do Brasil 2022 para o Cuiabá', 'tipo_evento': 2, 'data': '2022-03-08'}, {'nome': 'Eliminação na segunda fase da Série C de 2022', 'tipo_evento': 2, 'data': '2022-09-24'}, {'nome': 'Eliminação na semifinal da Copa Santa Catarina 2022 para o Hercílio Luz', 'tipo_evento': 2, 'data': '2022-10-28'}]"
Figueirense,SC,Cristóvão Borges,Brasil,1,False,2022-11-17,2023-03-19,3,3,6,1,1.0,"[{'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2023 para o Hercílio Luz', 'tipo_evento': 2, 'data': '2023-03-19'}]"
Figueirense,SC,Douglas Bazolli,Brasil,2,False,2023-03-20,2023-04-15,0,1,0,1,4.0,"[{'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2023 para o Hercílio Luz', 'tipo_evento': 2, 'data': '2023-03-22'}]"
Figueirense,SC,Roberto Fonseca,Brasil,1,False,2023-04-16,2023-06-13,3,1,4,1,1.0,[]
Figueirense,SC,Paulo Baier,Brasil,1,False,2023-06-14,2023-10-30,5,9,6,1,4.0,"[{'nome': 'Eliminação na primeira fase da Série C 2023', 'tipo_evento': 2, 'data': '2023-08-20'}, {'nome': 'Eliminação na primeira fase da Copa Santa Catarina 2023', 'tipo_evento': 2, 'data': '2023-10-29'}]"
Figueirense,SC,João Burse,Brasil,1,False,2023-12-11,,0,0,0,1,,"[{'nome': 'Eliminação nas quartas de final do Campeonato Catarinense 2024 para o Barra-SC', 'tipo_evento': 2, 'data': '2024-03-15'}]"
Grêmio,RS,Tite,Brasil,1,False,2000-12-28,2003-06-03,80,41,43,1,2.0,"[{'nome': 'Campeão Gaúcho de 2001 sobre o Juventude', 'tipo_evento': 1, 'data': '2001-06-03'}, {'nome': 'Campeão da Copa do Brasil de 2001 sobre o Corinthians', 'tipo_evento': 1, 'data': '2001-06-17'}, {'nome': 'Eliminação na semifinal da Copa Sul-Minas de 2001 para o Coritiba', 'tipo_evento': 2, 'data': '2001-03-07'}, {'nome': 'Eliminação na semifinal da Mercosul de 2001 para o Flamengo', 'tipo_evento': 2, 'data': '2001-11-29'}, {'nome': 'Eliminação nas quartas do Brasileirão de 2001 para o Atlético-MG', 'tipo_evento': 2, 'data': '2001-12-05'}, {'nome': 'Eliminação na semifinal da Copa Sul-Minas de 2002 para o Athletico-PR', 'tipo_evento': 2, 'data': '2002-04-27'}, {'nome': 'Eliminação na segunda fase do Gaúcho de 2002', 'tipo_evento': 2, 'data': '2002-05-26'}, {'nome': 'Eliminação na fase de grupos da Copa dos Campeões de 2002', 'tipo_evento': 2, 'data': '2002-07-13'}, {'nome': 'Eliminação na semifinal da Libertadores de 2002 para o Olimpia', 'tipo_evento': 2, 'data': '2002-07-16'}, {'nome': 'Eliminação na semifinal do Brasileiro de 2002 para o Santos', 'tipo_evento': 2, 'data': '2002-12-04'}, {'nome': 'Eliminação na primeira fase do Gaúcho de 2003', 'tipo_evento': 2, 'data': '2003-03-15'}, {'nome': 'Eliminação nas quartas de final da Libertadores de 2003 para o Independiente de Medellín', 'tipo_evento': 2, 'data': '2003-05-29'}]"
Grêmio,RS,Cléber Xavier,Brasil,2,False,2003-06-07,2003-06-07,1,0,0,1,1.0,[]
Grêmio,RS,Dario Pereyra,Uruguai,1,False,2003-06-08,2003-07-21,1,2,5,1,1.0,[]
Grêmio,RS,Nestor Simionatto,Brasil,1,False,2003-07-22,2003-08-22,1,1,6,1,1.0,"[{'nome': 'Eliminação na fase preliminar da Sul-Americana de 2003', 'tipo_evento': 2, 'data': '2003-07-30'}]"
Grêmio,RS,Adilson Batista,Brasil,1,False,2003-08-22,2004-06-04,19,15,13,1,1.0,"[{'nome': 'Eliminação na fase preliminar da Sul-Americana de 2003', 'tipo_evento': 2, 'data': '2003-08-27'}, {'nome': 'Eliminação nas quartas de final da Copa do Brasil de 2004 para o Flamengo', 'tipo_evento': 2, 'data': '2004-05-19'}, {'nome': 'Eliminação na semifinal do Gaúcho de 2004 para o Ulbra', 'tipo_evento': 2, 'data': '2004-06-02'}, {'nome': 'Rebaixamento para a Série B em 2004', 'tipo_evento': 3, 'data': '2004-06-04'}]"
Grêmio,RS,José Luiz Plein,Brasil,1,False,2004-06-08,2004-09-10,4,6,11,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2004', 'tipo_evento': 3, 'data': '2004-09-10'}]"
Grêmio,RS,Cuca,Brasil,1,False,2004-09-10,2004-10-27,3,1,7,1,2.0,"[{'nome': 'Eliminação na fase preliminar da Sul-Americana de 2004 para o Internacional', 'tipo_evento': 2, 'data': '2004-09-22'}, {'nome': 'Rebaixamento para a Série B em 2004', 'tipo_evento': 3, 'data': '2004-10-27'}]"
Grêmio,RS,Cláudio Duarte,Brasil,1,False,2004-10-27,2004-12-19,1,1,6,1,1.0,"[{'nome': 'Rebaixamento para a Série B em 2004', 'tipo_evento': 3, 'data': '2004-12-19'}]"
Grêmio,RS,Hugo de León,Uruguai,1,False,2004-12-28,2005-04-21,8,6,7,1,1.0,"[{'nome': 'Eliminação na segunda fase do Gaúcho de 2005', 'tipo_evento': 2, 'data': '2005-04-03'}, {'nome': 'Eliminação nas oitavas de final da Copa do Brasil de 2005 para o Fluminense', 'tipo_evento': 2, 'data': '2005-04-20'}]"
Grêmio,RS,Mano Menezes,Brasil,1,False,2005-04-22,2007-12-02,88,34,44,1,1.0,"[{'nome': 'Campeão da Série B em 2005', 'tipo_evento': 1, 'data': '2005-11-26'}, {'nome': 'Campeão Gaúcho de 2006 sobre o Internacional', 'tipo_evento': 1, 'data': '2006-04-09'}, {'nome': 'Campeão Gaúcho de 2007 sobre o Juventude', 'tipo_evento': 1, 'data': '2007-05-06'}, {'nome': 'Eliminação nas oitavas de final da Copa do Brasil de 2005 para o Fluminense', 'tipo_evento': 2, 'data': '2005-05-04'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil de 2006 para o XV de Novembro', 'tipo_evento': 2, 'data': '2006-03-23'}]"
Grêmio,RS,Vagner Mancini,Brasil,1,False,2007-12-12,2008-02-14,4,2,0,1,1.0,[]
Grêmio,RS,Julinho Camargo,Brasil,2,False,2008-02-17,2008-02-17,1,0,0,1,1.0,[]
Grêmio,RS,Celso Roth,Brasil,1,False,2008-02-18,2009-04-06,43,16,16,1,1.0,"[{'nome': 'Eliminação nas quartas de final do Gaúcho de 2008 para o Juventude', 'tipo_evento': 2, 'data': '2008-04-06'}, {'nome': 'Eliminação na segunda fase da Copa do Brasil de 2008 sobre o Atlético-GO', 'tipo_evento': 2, 'data': '2008-04-10'}, {'nome': 'Eliminação na primeira fase da Sul-Americana de 2008 para o Internacional', 'tipo_evento': 2, 'data': '2008-08-28'}, {'nome': 'Eliminação nas quartas de final do Campeonato Gaúcho de 2009 para o Internacional', 'tipo_evento': 2, 'data': '2009-04-05'}]"
Grêmio,RS,Marcelo Rospide,Brasil,2,False,2009-04-07,2009-05-16,5,1,1,1,1.0,[]
Grêmio,RS,Paulo Autuori,Brasil,1,False,2009-05-18,2009-11-11,13,11,12,2,3.0,"[{'nome': 'Eliminação na semifinal da Libertadores de 2009 para o Cruzeiro', 'tipo_evento': 2, 'data': '2009-07-02'}]"
Grêmio,RS,Marcelo Rospide,Brasil,2,False,2009-11-14,2009-12-06,2,1,1,1,1.0,[]
Grêmio,RS,Silas,Brasil,1,False,2009-12-06,2010-08-08,25,9,10,1,1.0,"[{'nome': 'Eliminação na semifinal da Copa do Brasil de 2010 para o Santos', 'tipo_evento': 2, 'data': '2010-05-19'}, {'nome': 'Eliminação na segunda fase da Sul-Americana de 2010 para o Goiás', 'tipo_evento': 2, 'data': '2010-08-05'}]"
Grêmio,RS,Renato Gaúcho,Brasil,1,False,2010-08-11,2011-06-30,34,16,16,1,2.0,"[{'nome': 'Eliminação na segunda fase da Sul-Americana de 2010 para o Goiás', 'tipo_evento': 2, 'data': '2010-08-12'}, {'nome': 'Eliminação nas oitavas da Libertadores de 2011 para o Universidad Católica', 'tipo_evento': 2, 'data': '2011-05-04'}]"
Grêmio,RS,Julinho Camargo,Brasil,1,False,2011-07-02,2011-08-04,1,3,2,1,1.0,[]
Grêmio,RS,Celso Roth,Brasil,1,False,2011-08-04,2011-12-05,10,4,11,1,1.0,[]
Grêmio,RS,Caio Júnior,Brasil,1,False,2011-12-05,2012-02-20,4,1,3,1,1.0,[]
Grêmio,RS,Roger Machado,Brasil,2,False,2012-02-22,2012-02-22,1,0,0,1,1.0,[]
Grêmio,RS,Vanderlei Luxemburgo,Brasil,1,False,2012-02-23,2013-06-29,54,21,23,1,1.0,"[{'nome': 'Eliminação no Gaúcho de 2012', 'tipo_evento': 2, 'data': '2012-04-29'}, {'nome': 'Eliminação na semifinal da Copa do Brasil de 2012 para o Palmeiras', 'tipo_evento': 2, 'data': '2012-06-21'}, {'nome': 'Eliminação nas quartas da Sul-Americana de 2012 para o Millionários', 'tipo_evento': 2, 'data': '2012-11-15'}, {'nome': 'Eliminação na semifinal do Gaúcho de 2013 para o Juventude', 'tipo_evento': 2, 'data': '2013-04-27'}, {'nome': 'Eliminação nas oitavas da Libertadores de 2013 para o Santa Fe', 'tipo_evento': 2, 'data': '2013-05-16'}]"
Grêmio,RS,Renato Gaúcho,Brasil,1,False,2013-07-01,2013-12-16,17,12,10,1,1.0,"[{'nome': 'Eliminação na semifinal da Copa do Brasil de 2013 para o Athletico-PR', 'tipo_evento': 2, 'data': '2013-11-06'}]"
Grêmio,RS,Enderson Moreira,Brasil,1,False,2013-12-16,2014-07-27,19,9,7,1,1.0,"[{'nome': 'Eliminação nas oitavas da Libertadores de 2014 para o San Lorenzo', 'tipo_evento': 2, 'data': '2014-04-30'}]"
Grêmio,RS,Luiz Felipe Scolari,Brasil,1,False,2014-07-29,2015-05-19,26,12,13,1,1.0,"[{'nome': 'Eliminação nas oitavas da Copa do Brasil de 2014 para o Santos', 'tipo_evento': 2, 'data': '2014-08-28'}]"
Grêmio,RS,André Jardine,Brasil,2,False,2014-08-02,2014-08-02,0,0,1,1,1.0,[]
Grêmio,RS,James Freitas,Brasil,2,False,2015-05-23,2015-05-23,1,0,0,1,1.0,[]
Grêmio,RS,Roger Machado,Brasil,1,False,2015-05-26,2016-09-14,48,21,24,1,2.0,"[{'nome': 'Eliminação nas quartas da Copa do Brasil de 2015 para o Fluminense', 'tipo_evento': 2, 'data': '2015-09-30'}, {'nome': 'Eliminação na fase de grupos da Primeira Liga de 2016', 'tipo_evento': 2, 'data': '2016-03-06'}, {'nome': 'Eliminação na semifinal do Gaúcho 2016 para o Juventude', 'tipo_evento': 2, 'data': '2016-04-24'}, {'nome': 'Eliminação nas oitavas da Libertadores de 2016 para o Rosario Central', 'tipo_evento': 2, 'data': '2016-05-05'}]"
Grêmio,RS,James Freitas,Brasil,2,False,2016-09-17,2016-09-18,0,0,1,1,1.0,[]
Grêmio,RS,Renato Gaúcho,Brasil,1,False,2016-09-19,2021-04-15,166,85,75,1,2.0,"[{'nome': 'Campeão da Copa do Brasil de 2016 para o Atlético-MG', 'tipo_evento': 1, 'data': '2016-12-07'}, {'nome': 'Campeão da Libertadores de 2017 sobre o Lanús', 'tipo_evento': 1, 'data': '2017-11-29'}, {'nome': 'Campeão da Recopa Sul-Americana de 2018 sobre o Independiente', 'tipo_evento': 1, 'data': '2018-02-21'}, {'nome': 'Campeão Gaúcho de 2018 sobre o Brasil de Pelotas', 'tipo_evento': 1, 'data': '2018-04-08'}, {'nome': 'Campeão Gaúcho de 2019 sobre o Internacional', 'tipo_evento': 1, 'data': '2019-04-17'}, {'nome': 'Eliminação na semifinal do Gaúcho de 2017 para o Novo Hamburgo', 'tipo_evento': 2, 'data': '2017-04-23'}, {'nome': 'Eliminação na semifinal da Copa do Brasil de 2017 para o Cruzeiro', 'tipo_evento': 2, 'data': '2017-08-23'}, {'nome': 'Eliminação nas quartas da Primeira Liga de 2017 para o Cruzeiro', 'tipo_evento': 2, 'data': '2017-08-30'}, {'nome': 'Eliminação nas quartas de final da Copa do Brasil de 2018 para o Flamengo', 'tipo_evento': 2, 'data': '2018-08-15'}, {'nome': 'Eliminação na semifinal da Libertadores de 2018 para o River Plate', 'tipo_evento': 2, 'data': '2018-10-30'}, {'nome': 'Eliminação na semifinal da Copa do Brasil de 2019 para o Athletico-PR', 'tipo_evento': 2, 'data': '2019-09-04'}, {'nome': 'Eliminação na semifinal da Libertadores 2019 para o Flamengo', 'tipo_evento': 2, 'data': '2019-10-23'}, {'nome': 'Campeão Gaúcho de 2020 sobre o Caxias', 'tipo_evento': 1, 'data': '2020-08-30'}, {'nome': 'Eliminação nas quartas de final da Libertadores de 2020 para o Santos', 'tipo_evento': 2, 'data': '2020-12-16'}, {'nome': 'Eliminação na terceira fase da Libertadores 2021 para o Independiente del Valle', 'tipo_evento': 2, 'data': '2021-04-14'}, {'nome': 'Campeão da Recopa Gaúcha de 2019 sobre o Avenida', 'tipo_evento': 1, 'data': '2019-02-10'}]"
Grêmio,RS,Alexandre Mendes,Brasil,2,False,2021-03-22,2021-03-31,0,2,1,1,4.0,[]
Grêmio,RS,Thiago Gomes,Brasil,2,False,2021-04-16,2021-04-22,2,1,0,1,1.0,[]
Grêmio,RS,Tiago Nunes,Brasil,1,False,2021-04-23,2021-07-04,10,5,5,1,5.0,"[{'nome': 'Campeão Gaúcho de 2021 sobre o Internacional', 'tipo_evento': 1, 'data': '2021-05-23'}, {'nome': 'Campeão da Recopa Gaúcha 2021 sobre o Santa Cruz-RS', 'tipo_evento': 1, 'data': '2021-06-06'}, {'nome': 'Rebaixamento para a Série B', 'tipo_evento': 3, 'data': '2021-07-04'}]"
Grêmio,RS,Thiago Gomes,Brasil,2,False,2021-07-05,2021-07-07,0,0,1,1,1.0,"[{'nome': 'Rebaixamento para a Série B', 'tipo_evento': 3, 'data': '2021-07-07'}]"
Grêmio,RS,Luiz Felipe Scolari,Brasil,1,False,2021-07-08,2021-10-10,9,3,9,1,1.0,"[{'nome': 'Eliminação nas oitavas da Sul-Americana de 2021 para a LDU', 'tipo_evento': 2, 'data': '2021-07-20'}, {'nome': 'Eliminação nas quartas de final da Copa do Brasil de 2021 para o Flamengo', 'tipo_evento': 2, 'data': '2021-09-15'}, {'nome': 'Rebaixamento para a Série B', 'tipo_evento': 3, 'data': '2021-10-10'}]"
Grêmio,RS,Thiago Gomes,Brasil,2,False,2021-10-11,2021-10-14,0,0,1,1,1.0,[]
Grêmio,RS,Vagner Mancini,Brasil,1,False,2021-10-15,2022-02-14,10,4,6,1,1.0,"[{'nome': 'Rebaixamento para a Série B', 'tipo_evento': 3, 'data': '2021-12-09'}]"
Grêmio,RS,Cesar Lopes,Brasil,2,False,2022-01-26,2022-01-29,1,1,0,1,1.0,[]
Grêmio,RS,Cesar Lopes,Brasil,2,False,2022-02-15,2022-02-16,0,0,1,1,1.0,[]
Grêmio,RS,Roger Machado,Brasil,1,False,2022-02-17,2022-09-01,17,12,8,1,1.0,"[{'nome': 'Eliminação na Primeira fase da Copa do Brasil de 2022 para o Mirassol', 'tipo_evento': 2, 'data': '2022-03-01'}, {'nome': 'Campeão Gaúcho de 2022 sobre o Ypiranga-RS', 'tipo_evento': 1, 'data': '2022-04-02'}, {'nome': 'Campeão da Recopa Gaúcha 2022 sobre o Glória', 'tipo_evento': 1, 'data': '2022-05-24'}]"
Grêmio,RS,Cesar Lopes,Brasil,2,False,2022-09-02,2022-09-02,1,0,0,1,1.0,[]
Grêmio,RS,Renato Gaúcho,Brasil,1,False,2022-09-03,,0,0,0,1,,"[{'nome': 'Campeão da Recopa Gaúcha de 2023 sobre o São Luiz', 'tipo_evento': 1, 'data': '2023-01-17'}, {'nome': 'Campeão Gaúcho de 2023 sobre o Caxias', 'tipo_evento': 1, 'data': '2023-04-08'}, {'nome': 'Eliminação na semifinal da Copa do Brasil de 2023 para o Flamengo', 'tipo_evento': 2, 'data': '2023-08-16'}, {'nome': 'Campeão Gaúcho de 2024 sobre o Juventude', 'tipo_evento': 1, 'data': '2024-04-06'}]"
Grêmio,RS,Alexandre Mendes,Brasil,2,False,2024-02-27,2024-02-28,0,0,1,1,4.0,[]
